customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05130,Male,1,No,Yes,41,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,76.01,2947.24,No
CUST-05131,Male,0,No,No,8,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),113.09,986.73,Yes
CUST-05132,Female,0,Yes,No,21,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,73.6,1473.85,No
CUST-05133,Female,0,No,No,19,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),55.25,999.87,No
CUST-05134,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,100.23,101.37,Yes
CUST-05135,Male,1,No,No,57,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),62.77,3362.28,No
CUST-05136,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.48,347.97,No
CUST-05137,Male,1,Yes,Yes,2,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.1,97.29,No
CUST-05138,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),83.93,1658.31,No
CUST-05139,Female,1,Yes,Yes,5,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),41.38,194.32,Yes
CUST-05140,Female,0,No,Yes,39,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),95.3,3635.14,Yes
CUST-05141,Male,1,Yes,No,27,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),52.58,1597.13,No
CUST-05142,Male,1,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,193.61,No
CUST-05143,Female,1,Yes,No,72,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,87.05,5885.68,No
CUST-05144,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,190.19,No
CUST-05145,Male,0,No,No,25,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.59,1509.92,No
CUST-05146,Male,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,70.35,3488.34,No
CUST-05147,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,112.43,2321.45,Yes
CUST-05148,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,95.88,7131.89,No
CUST-05149,Male,0,No,No,59,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,110.82,6428.31,No
CUST-05150,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.87,1701.3,No
CUST-05151,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),73.73,1094.32,No
CUST-05152,Male,0,No,No,25,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),55.89,1471.66,No
CUST-05153,Male,0,Yes,Yes,58,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.99,4843.55,No
CUST-05154,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,1297.87,No
CUST-05155,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,68.5,5044.4,No
CUST-05156,Male,0,No,No,67,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,43.62,2935.73,No
CUST-05157,Male,0,Yes,No,41,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,118.89,4881.27,Yes
CUST-05158,Male,1,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),80.24,18.0,Yes
CUST-05159,Male,1,No,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.58,598.95,No
CUST-05160,Female,1,No,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.14,218.64,No
CUST-05161,Male,1,Yes,No,5,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),46.35,239.82,No
CUST-05162,Male,0,No,No,11,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),44.59,456.52,No
CUST-05163,Male,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,33.63,No
CUST-05164,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),57.6,458.85,Yes
CUST-05165,Female,0,Yes,Yes,72,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,69.09,4967.04,No
CUST-05166,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),60.62,640.13,No
CUST-05167,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),69.53,380.54,Yes
CUST-05168,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.43,1079.19,No
CUST-05169,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,88.74,4503.51,Yes
CUST-05170,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),52.59,610.6,No
CUST-05171,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,177.56,No
CUST-05172,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),80.12,673.44,No
CUST-05173,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,93.25,1378.87,Yes
CUST-05174,Female,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.78,128.42,Yes
CUST-05175,Female,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,74.02,2558.6,Yes
CUST-05176,Female,1,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,1031.05,No
CUST-05177,Female,0,No,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,74.08,2575.76,Yes
CUST-05178,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,86.67,1492.49,No
CUST-05179,Female,0,No,No,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,82.08,815.95,Yes
CUST-05180,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.38,391.74,No
CUST-05181,Male,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.96,447.45,No
CUST-05182,Female,0,No,Yes,35,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,72.84,2298.05,Yes
CUST-05183,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,100.25,7510.43,Yes
CUST-05184,Female,1,Yes,No,2,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),73.06,145.92,No
CUST-05185,Female,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.68,1381.8,No
CUST-05186,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,55.6,3933.54,No
CUST-05187,Female,0,No,Yes,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),56.23,227.45,No
CUST-05188,Male,0,No,No,6,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,61.27,322.71,No
CUST-05189,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.79,210.98,No
CUST-05190,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.51,522.61,No
CUST-05191,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),87.01,309.17,No
CUST-05192,Female,0,No,Yes,7,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),50.26,342.22,No
CUST-05193,Female,1,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,4785.98,No
CUST-05194,Male,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,78.14,242.13,No
CUST-05195,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,56.18,854.88,No
CUST-05196,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.69,974.17,Yes
CUST-05197,Female,1,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,88.4,5858.53,No
CUST-05198,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),89.14,1109.48,Yes
CUST-05199,Female,0,No,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.56,417.1,No
CUST-05200,Female,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,88.78,3997.9,Yes
CUST-05201,Male,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,56.64,2616.2,Yes
CUST-05202,Male,1,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),109.71,8603.79,No
CUST-05203,Male,0,No,Yes,4,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),50.36,198.29,No
CUST-05204,Female,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.43,794.7,No
CUST-05205,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.52,450.82,No
CUST-05206,Male,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,63.13,4784.62,No
CUST-05207,Male,0,Yes,No,16,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,51.4,852.54,No
CUST-05208,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.27,1409.59,No
CUST-05209,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.39,316.78,Yes
CUST-05210,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.72,222.95,No
CUST-05211,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,37.64,583.14,No
CUST-05212,Female,1,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.51,18.0,No
CUST-05213,Female,0,No,Yes,18,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,79.56,1367.51,No
CUST-05214,Female,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,90.42,1099.28,No
CUST-05215,Female,0,No,Yes,52,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.12,4775.51,Yes
CUST-05216,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,68.13,197.92,No
CUST-05217,Male,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,854.02,No
CUST-05218,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.6,722.13,No
CUST-05219,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.25,210.57,No
CUST-05220,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.08,197.87,No
CUST-05221,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.19,5313.52,No
CUST-05222,Male,0,No,Yes,9,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),86.95,809.09,No
CUST-05223,Female,0,Yes,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),79.54,414.53,No
CUST-05224,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.77,1081.26,Yes
CUST-05225,Female,0,No,Yes,16,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),56.58,960.04,No
CUST-05226,Male,0,No,Yes,12,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,83.34,950.77,No
CUST-05227,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,36.55,2688.27,No
CUST-05228,Male,0,No,Yes,68,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),31.47,2017.42,No
CUST-05229,Female,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),87.18,5736.33,Yes
CUST-05230,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,30.73,496.13,No
CUST-05231,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.64,5815.83,Yes
CUST-05232,Male,0,No,Yes,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),49.9,1706.58,Yes
CUST-05233,Male,0,No,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),120.0,7501.64,No
CUST-05234,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),112.28,2312.61,No
CUST-05235,Male,0,No,Yes,5,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,40.96,220.95,Yes
CUST-05236,Male,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,71.31,4887.43,No
CUST-05237,Female,0,No,No,21,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),98.16,2023.8,No
CUST-05238,Female,0,Yes,Yes,72,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),46.55,3218.97,No
CUST-05239,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.75,688.74,No
CUST-05240,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1206.36,No
CUST-05241,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,85.82,646.68,Yes
CUST-05242,Male,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),63.78,886.64,No
CUST-05243,Male,0,Yes,Yes,28,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,42.02,1161.39,Yes
CUST-05244,Male,0,Yes,Yes,37,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),62.26,2420.4,No
CUST-05245,Male,0,No,No,40,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,65.13,2575.79,No
CUST-05246,Male,0,No,No,20,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.28,1228.92,No
CUST-05247,Female,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,108.26,215.35,No
CUST-05248,Female,1,No,Yes,21,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),64.17,1325.4,No
CUST-05249,Female,1,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,88.14,1025.27,Yes
CUST-05250,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.26,2453.94,No
CUST-05251,Male,0,No,Yes,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,53.81,342.39,Yes
CUST-05252,Male,0,Yes,Yes,16,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,18.0,319.39,No
CUST-05253,Male,0,No,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,65.8,4701.68,No
CUST-05254,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,37.15,76.22,Yes
CUST-05255,Male,0,Yes,No,29,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,76.89,2318.42,Yes
CUST-05256,Female,0,Yes,Yes,3,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.98,156.38,No
CUST-05257,Male,0,No,No,5,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),58.4,288.88,No
CUST-05258,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),96.68,2799.18,No
CUST-05259,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.09,1375.67,Yes
CUST-05260,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,102.68,2769.35,Yes
CUST-05261,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.58,1546.17,No
CUST-05262,Female,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,926.44,No
CUST-05263,Male,0,No,No,70,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),63.45,4482.36,No
CUST-05264,Female,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,99.01,3145.97,No
CUST-05265,Male,0,Yes,No,21,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),49.8,1096.44,No
CUST-05266,Male,0,No,Yes,19,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),86.85,1718.1,No
CUST-05267,Male,0,No,No,43,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,79.59,3534.31,No
CUST-05268,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),73.17,1813.37,No
CUST-05269,Male,1,No,Yes,3,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),50.55,156.43,No
CUST-05270,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.71,299.3,No
CUST-05271,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,273.45,No
CUST-05272,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),55.4,105.66,No
CUST-05273,Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),66.45,526.32,Yes
CUST-05274,Female,0,No,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,623.99,No
CUST-05275,Male,0,Yes,Yes,0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,63.82,18.0,No
CUST-05276,Male,0,Yes,No,29,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,36.67,1042.06,Yes
CUST-05277,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,93.34,4184.76,No
CUST-05278,Male,0,No,No,5,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,65.31,324.58,No
